빼빼 여성용 편안한 보이핏 속밴딩 일자팬츠,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2019/08/26/5235926728/3bde5986-d9c9-499b-82d1-73773abd4116.jpg,원,['38'],"['하의 사이즈: 여성 3XL (35인치~) 이상', '색상계열: 블랙계열', '신축성 유무: 신축성 있음', '소재: 면혼방', '팬츠 핏: 스트레이트/일자핏', '쿠팡상품번호: 279764888 - 888059080']",[]
진마니아 여성용 허리스판 스모그 부츠컷진 WJM-803,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/03/02/10/3/e260ec39-8eb5-437f-a647-7ca8545f7ca0.jpg,"20,410원",['L'],"['색상계열: 화이트계열', '하의 사이즈: 여성 L', '쿠팡상품번호: 1322002235 - 2343338292']",[]
잘빠진 여성용 빅사이즈 매직스판 밴딩 슬랙스 1701,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/9444101550494-3b5cc676-0016-45a6-a317-68be88c5b45d.jpg,"15,900원",['XXL'],"['하의 사이즈: 여성 XXL (33~34인치)', '색상계열: 네이비계열', '신축성 유무: 신축성 있음', '소재: 폴리에스터/나일론', '팬츠 핏: 슬림핏', '쿠팡상품번호: 252285323 - 797048602']",[]
오키진 여성용 앨리스 스판 팬츠,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/02/24/10/2/3eb26472-05aa-42ea-b25b-c680241dee50.jpg,"45,000원",['M'],"['색상계열: 베이지계열', '하의 사이즈: 여성 M (27~28인치)', '쿠팡상품번호: 1298064040 - 2311113705']",[]
빼빼 여성용 속밴딩 하이웨스트 슬림핏 슬랙스,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/07/12/14/1/d930adf7-ba80-4e8a-ad87-d82cb4e55fb8.jpg,"24,900원",['L'],"['하의 사이즈: 여성 L (29~30인치)', '색상계열: 블랙계열', '신축성 유무: 신축성 있음', '소재: 폴리에스터/나일론', '팬츠 핏: 슬림핏', '쿠팡상품번호: 189407527 - 540886308']",[]
엔비룩 여성용 세상편한 데일리 코튼 팬츠,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/09/14/10/7/bbdc4fcb-5722-4898-9129-a178ecfa586b.jpg,원,['S'],"['색상계열: 베이지계열', '하의 사이즈: 여성 S', '쿠팡상품번호: 2127255718 - 3610597226']",[]
1+1 봄 팬츠 66-99 빅사이즈 밴딩 스판 슬림 포켓배색 일자 팬츠 PTA1066 50대 여성의류 60대 여성옷 미시옷 중년여성의류 빅사이즈,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b88b/9cff4160f5c80f7a98df87d94fe714e450e97d3a3f371f804a68830db1d5.jpg,원,['ONE'],"['색상계열: 네이비계열', '쿠팡상품번호: 5231393877 - 7366730432']",[]
캐럿 여성 스트레이트핏 스판 슬랙스,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/269060132673844-69c910ac-7490-45c0-ba1b-443a2400f2d7.jpg,원,['S(44)'],"['색상계열: 블랙계열', '하의 사이즈: 여성 S', '쿠팡상품번호: 1592154641 - 2720454978']",[]
가비진 여성용 롱기장 부츠컷 밴딩팬츠,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/242672869945582-4616fb5c-66b2-4b2e-b492-b31c587a7d11.jpg,원,['L-XL(77~88)'],"['하의 사이즈: 여성 L-XL', '색상계열: 블랙계열', '신축성 유무: 신축성 없음', '소재: 기타 합성 섬유', '팬츠 핏: 부츠컷핏', '쿠팡상품번호: 1715911222 - 2920650174']",[]
잘빠진 여성용 반하이 밴딩 마약바지,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/685151501088781-209d5fab-5e04-4a36-9320-ed3b5e5c122a.jpg,"16,110원",['M'],"['하의 사이즈: 여성 M (27~28인치)', '색상계열: 블랙계열', '신축성 유무: 신축성 있음', '소재: 폴리에스터/나일론', '팬츠 핏: 스키니핏', '쿠팡상품번호: 213283313 - 646031272']",[]
